Timestamp,Gas Sensor (PPM),HCHO Sensor (PPM),EC Sense (PPB),PM 1.0 (ug/m3),PM 2.5 (ug/m3),PM 4.0 (ug/m3),PM 10.0 (ug/m3),VOC Index (0-500)
2023-01-23 21:43:57.741980,0.18,0.68,500.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:44:02.765585,0.18,0.85,501.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:44:07.791697,0.15,0.6,500.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:44:12.815901,0.18,0.6,500.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:44:17.841465,0.18,0.6,500.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:44:22.866832,0.16,0.68,500.0,1.0,1.0,1.1,1.0,224.0
2023-01-23 21:44:27.891742,0.19,0.85,500.0,1.0,1.0,1.1,1.0,224.0
2023-01-23 21:44:32.917716,0.18,0.94,500.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:44:37.942604,0.19,1.04,499.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:44:42.968546,0.19,1.04,499.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:44:47.993176,0.17,0.76,499.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:44:53.018710,0.19,0.76,499.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:44:58.043993,0.18,0.85,500.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:45:03.068495,0.18,0.94,500.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:45:08.093647,0.16,0.76,500.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:45:13.118984,0.18,0.53,500.0,1.0,1.0,1.1,1.0,224.0
2023-01-23 21:45:18.144542,0.19,0.85,501.0,1.0,1.0,1.1,1.0,224.0
2023-01-23 21:45:23.169721,0.16,0.94,502.0,1.0,1.0,1.1,1.0,224.0
2023-01-23 21:45:28.194833,0.18,0.76,502.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:45:33.221097,0.18,1.04,504.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:45:38.250120,0.17,0.76,502.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:45:43.271121,0.18,0.85,501.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:45:48.295964,0.19,0.76,501.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:45:53.320894,0.18,0.94,500.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:45:58.345010,0.18,0.94,500.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:46:03.370065,0.18,0.76,500.0,1.1,1.0,1.1,1.0,224.0
2023-01-23 21:46:08.395968,0.18,0.76,501.0,1.1,1.2,1.1,1.0,224.0
2023-01-23 21:46:13.422353,0.18,0.68,501.0,1.2,1.2,1.1,1.0,224.0
2023-01-23 21:46:18.447182,0.17,0.76,502.0,1.2,1.3,1.1,1.0,224.0
2023-01-23 21:46:23.471366,0.18,0.53,502.0,1.2,1.3,1.1,1.0,224.0
2023-01-23 21:46:28.496085,0.15,0.53,504.0,1.1,1.2,1.1,1.0,224.0
2023-01-23 21:46:33.521476,0.16,0.94,505.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:46:38.546288,0.16,0.68,506.0,1.1,1.1,1.1,1.0,224.0
2023-01-23 21:46:43.571331,0.16,0.68,507.0,1.1,1.1,1.1,1.0,224.0
2023-01-23 21:46:48.594811,0.18,0.85,507.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:46:53.618628,0.18,0.94,506.0,1.1,1.1,1.1,1.0,224.0
2023-01-23 21:46:58.643580,0.19,0.76,505.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:47:03.669988,0.17,0.76,505.0,1.1,1.1,1.1,1.0,224.0
2023-01-23 21:47:08.697101,0.18,0.76,505.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:47:13.722939,0.19,0.94,505.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:47:18.747310,0.16,0.6,504.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:47:23.771076,0.19,0.76,505.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:47:28.795468,0.18,1.14,505.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:47:33.819792,0.18,0.6,505.0,1.1,1.1,1.1,1.0,224.0
2023-01-23 21:47:38.844918,0.18,1.48,505.0,1.1,1.1,1.1,1.0,224.0
2023-01-23 21:47:43.870590,0.17,0.68,505.0,1.1,1.1,1.1,1.0,224.0
2023-01-23 21:47:48.895683,0.18,0.53,505.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:47:53.920758,0.16,1.04,505.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:47:58.945295,0.16,0.85,506.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:48:03.970575,0.18,0.94,506.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:48:09.002998,0.16,0.76,505.0,1.1,1.1,1.1,1.0,224.0
2023-01-23 21:48:14.021369,0.19,0.85,504.0,1.1,1.2,1.1,1.0,224.0
2023-01-23 21:48:19.046198,0.17,0.68,504.0,1.2,1.2,1.1,1.0,224.0
2023-01-23 21:48:24.070389,0.17,0.68,502.0,1.2,1.2,1.1,1.0,224.0
2023-01-23 21:48:29.094900,0.16,0.76,502.0,1.2,1.3,1.1,1.0,224.0
2023-01-23 21:48:34.120166,0.19,0.85,502.0,1.2,1.3,1.1,1.0,224.0
2023-01-23 21:48:39.144634,0.15,0.46,502.0,1.2,1.3,1.1,1.0,224.0
2023-01-23 21:48:44.167656,0.18,0.53,501.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:48:49.192770,0.19,0.6,501.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:48:54.219119,0.17,0.6,502.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:48:59.244968,0.19,0.85,502.0,0.8,0.9,1.1,1.0,224.0
2023-01-23 21:49:04.269655,0.2,0.68,502.0,0.8,0.9,1.1,1.0,224.0
2023-01-23 21:49:09.294465,0.16,0.68,502.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:49:14.320732,0.18,0.94,502.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:49:19.346827,0.17,0.6,502.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:49:24.373039,0.18,0.85,502.0,0.8,0.9,1.1,1.0,224.0
2023-01-23 21:49:29.397903,0.17,0.6,502.0,0.8,0.9,1.1,1.0,224.0
2023-01-23 21:49:34.420032,0.18,0.46,502.0,0.9,0.9,1.1,1.0,224.0
2023-01-23 21:49:39.445904,0.18,0.94,502.0,0.9,0.9,1.1,1.0,224.0
2023-01-23 21:49:44.473574,0.18,0.85,502.0,1.0,0.9,1.1,1.0,224.0
2023-01-23 21:49:49.498683,0.18,1.25,502.0,1.0,0.9,1.1,1.0,224.0
2023-01-23 21:49:54.523787,0.16,0.94,502.0,1.0,0.9,1.1,1.0,224.0
2023-01-23 21:49:59.548928,0.18,0.94,502.0,1.0,0.9,1.1,1.0,224.0
2023-01-23 21:50:04.573963,0.18,0.85,502.0,1.0,0.9,1.1,1.0,224.0
2023-01-23 21:50:09.598919,0.18,0.76,502.0,0.9,0.9,1.1,1.0,224.0
2023-01-23 21:50:14.624149,0.19,0.6,502.0,0.9,0.9,1.1,1.0,224.0
2023-01-23 21:50:19.647923,0.19,0.85,502.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:50:24.673178,0.18,0.68,502.0,1.0,1.0,1.1,1.0,224.0
2023-01-23 21:50:29.698095,0.19,0.76,502.0,1.0,1.0,1.1,1.0,224.0
2023-01-23 21:50:34.723452,0.18,0.76,502.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:50:39.755652,0.19,0.76,502.0,1.0,1.0,1.1,1.0,224.0
2023-01-23 21:50:44.772981,0.19,1.04,502.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:50:49.799276,0.16,0.6,502.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:50:54.822634,0.18,0.6,502.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:50:59.848801,0.18,0.94,502.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:51:04.872688,0.15,0.94,504.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:51:09.897669,0.18,0.68,504.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:51:14.923491,0.18,0.76,504.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:51:19.948791,0.18,0.85,505.0,1.1,1.1,1.1,1.0,224.0
2023-01-23 21:51:24.973274,0.18,0.76,505.0,1.0,1.1,1.1,1.0,224.0
2023-01-23 21:51:29.998355,0.17,0.94,504.0,0.9,1.0,1.1,1.0,224.0
2023-01-23 21:51:35.024492,0.18,0.85,504.0,0.9,1.0,1.1,1.0,225.0
2023-01-23 21:51:40.048224,0.18,0.94,504.0,0.9,1.0,1.1,1.0,225.0
2023-01-23 21:51:45.071433,0.19,0.76,502.0,1.0,1.0,1.1,1.0,225.0
2023-01-23 21:51:50.098593,0.18,0.68,502.0,1.0,1.0,1.1,1.0,225.0
2023-01-23 21:51:55.122643,0.15,0.85,502.0,0.9,1.0,1.1,1.0,225.0
2023-01-23 21:52:00.148655,0.18,0.68,501.0,0.9,1.0,1.1,1.0,225.0
2023-01-23 21:52:05.173136,0.18,0.76,501.0,0.9,1.0,1.1,1.0,225.0
2023-01-23 21:52:10.199481,0.19,0.6,502.0,0.9,1.0,1.1,1.0,225.0
2023-01-23 21:52:15.227013,0.18,0.76,504.0,1.1,1.0,1.1,1.0,225.0
2023-01-23 21:52:20.250424,0.18,0.68,504.0,1.1,1.2,1.1,1.0,225.0
2023-01-23 21:52:25.276693,0.19,0.85,504.0,1.1,1.2,1.1,1.0,225.0
2023-01-23 21:52:30.301493,0.18,0.85,505.0,1.0,1.2,1.1,1.0,225.0
2023-01-23 21:52:35.325564,0.18,0.85,506.0,0.9,1.0,1.1,1.0,225.0
2023-01-23 21:52:40.350484,0.18,0.6,506.0,0.9,1.0,1.1,1.0,225.0
2023-01-23 21:52:45.376314,0.18,1.04,506.0,0.9,1.0,1.1,1.0,225.0
2023-01-23 21:52:50.401146,0.18,0.6,506.0,1.0,1.0,1.1,1.0,225.0
2023-01-23 21:52:55.426578,0.16,0.94,505.0,1.0,1.1,1.1,1.0,225.0
2023-01-23 21:53:00.451334,0.18,1.04,504.0,1.1,1.2,1.1,1.0,225.0
2023-01-23 21:53:05.476457,0.19,0.53,502.0,1.3,1.2,1.1,1.0,225.0
2023-01-23 21:53:10.503042,0.18,0.94,501.0,1.2,1.3,1.1,1.0,225.0
2023-01-23 21:53:15.525814,0.19,1.36,500.0,1.2,1.3,1.1,1.0,225.0
2023-01-23 21:53:20.550729,0.16,0.6,500.0,1.0,1.1,1.1,1.0,225.0
2023-01-23 21:53:25.573874,0.17,1.04,501.0,1.0,1.1,1.1,1.0,225.0
2023-01-23 21:53:30.599983,0.18,1.04,501.0,1.0,1.1,1.1,1.0,225.0
2023-01-23 21:53:35.620691,0.19,1.04,502.0,0.9,1.1,1.1,1.0,225.0
2023-01-23 21:53:40.647155,0.17,0.6,504.0,0.9,1.0,1.1,1.0,225.0
2023-01-23 21:53:45.672798,0.19,0.53,505.0,0.9,1.0,1.1,1.0,225.0
2023-01-23 21:53:50.696389,0.18,0.76,506.0,0.9,1.0,1.1,1.0,225.0
2023-01-23 21:53:55.721619,0.16,0.68,506.0,1.1,1.0,1.1,1.0,225.0
2023-01-23 21:54:00.746194,0.18,0.68,506.0,1.2,1.0,1.1,1.0,225.0
2023-01-23 21:54:05.771338,0.19,0.68,506.0,1.2,1.3,1.1,1.0,225.0
2023-01-23 21:54:10.796890,0.17,0.94,506.0,1.1,1.2,1.1,1.0,225.0
2023-01-23 21:54:15.820395,0.18,0.85,506.0,1.1,1.2,1.1,1.0,225.0
2023-01-23 21:54:20.846620,0.19,1.04,506.0,1.0,1.1,1.1,1.0,225.0
2023-01-23 21:54:25.872435,0.17,0.94,506.0,1.0,1.1,1.1,1.0,226.0
2023-01-23 21:54:30.897449,0.16,0.85,505.0,1.0,1.1,1.1,1.0,226.0
2023-01-23 21:54:35.922673,0.19,0.85,505.0,1.0,1.1,1.1,1.0,226.0
2023-01-23 21:54:40.947352,0.18,0.85,506.0,0.9,1.0,1.1,1.0,226.0
2023-01-23 21:54:45.973476,0.18,0.94,506.0,0.9,1.0,1.0,1.0,226.0
2023-01-23 21:54:50.998684,0.18,0.94,507.0,0.9,1.0,1.0,1.0,226.0
2023-01-23 21:54:56.024773,0.15,0.76,507.0,1.0,1.0,1.0,1.0,226.0
2023-01-23 21:55:01.048076,0.16,0.85,507.0,1.0,1.0,1.0,1.0,226.0
2023-01-23 21:55:06.073279,0.16,0.76,506.0,1.0,1.0,1.0,1.0,226.0
2023-01-23 21:55:11.097686,0.18,0.68,505.0,0.9,1.0,1.0,1.0,226.0
2023-01-23 21:55:16.122906,0.18,0.85,505.0,0.9,1.0,1.0,1.0,226.0
2023-01-23 21:55:21.149084,0.18,0.85,504.0,1.0,1.0,1.0,1.0,226.0
2023-01-23 21:55:26.172907,0.19,0.94,504.0,1.0,1.0,1.0,1.0,226.0
2023-01-23 21:55:31.198760,0.18,0.94,504.0,1.0,1.0,1.0,1.0,226.0
2023-01-23 21:55:36.223446,0.17,0.46,502.0,1.0,1.0,1.0,1.0,227.0
2023-01-23 21:55:41.251136,0.18,0.94,502.0,1.0,1.0,1.0,1.0,227.0
2023-01-23 21:55:46.273565,0.16,0.85,502.0,1.1,1.0,1.0,1.0,227.0
2023-01-23 21:55:51.298841,0.17,1.25,502.0,1.0,1.1,1.0,1.0,227.0
2023-01-23 21:55:56.325092,0.19,0.6,504.0,1.0,1.1,1.0,1.0,227.0
2023-01-23 21:56:01.351687,0.18,0.39,505.0,1.0,1.1,1.0,1.0,227.0
2023-01-23 21:56:06.376617,0.19,0.68,505.0,1.0,1.1,1.0,1.0,227.0
2023-01-23 21:56:11.403076,0.18,0.53,505.0,1.0,1.1,1.0,1.0,227.0
2023-01-23 21:56:16.426821,0.19,0.68,505.0,1.0,1.1,1.0,1.0,227.0
2023-01-23 21:56:21.451967,0.16,0.85,505.0,1.0,1.1,1.0,1.0,227.0
2023-01-23 21:56:26.477934,0.18,1.04,506.0,1.1,1.2,1.0,1.0,227.0
2023-01-23 21:56:31.505337,0.19,1.04,506.0,1.1,1.2,1.0,1.0,227.0
2023-01-23 21:56:36.527187,0.17,1.04,507.0,1.2,1.2,1.0,1.0,227.0
2023-01-23 21:56:41.553517,0.17,0.6,509.0,1.1,1.2,1.0,1.0,227.0
2023-01-23 21:56:46.581136,0.18,0.76,510.0,1.0,1.1,1.0,1.0,227.0
2023-01-23 21:56:51.604974,0.18,1.04,513.0,1.0,1.1,1.0,1.0,227.0
2023-01-23 21:56:56.630238,0.18,0.76,514.0,1.0,1.1,1.0,1.0,227.0
2023-01-23 21:57:01.656783,0.18,0.94,514.0,0.9,1.0,1.0,1.0,227.0
2023-01-23 21:57:06.682008,0.18,0.94,514.0,0.9,1.0,1.0,1.0,227.0
2023-01-23 21:57:11.707148,0.18,1.04,513.0,1.0,1.0,1.0,1.0,228.0
2023-01-23 21:57:16.732456,0.18,0.94,513.0,1.0,1.0,1.0,1.0,228.0
2023-01-23 21:57:21.756878,0.18,1.04,511.0,0.9,1.0,1.0,1.0,228.0
2023-01-23 21:57:26.783260,0.16,0.68,510.0,0.9,1.0,1.0,1.0,228.0
2023-01-23 21:57:31.807660,0.16,0.94,510.0,0.9,1.0,1.0,1.0,228.0
2023-01-23 21:57:36.832232,0.15,0.68,510.0,0.9,1.0,1.0,1.0,228.0
2023-01-23 21:57:41.855872,0.18,0.85,511.0,0.9,1.0,1.0,1.0,228.0
2023-01-23 21:57:46.881788,0.19,0.85,511.0,0.8,0.9,1.0,1.0,228.0
2023-01-23 21:57:51.906593,0.16,0.85,258.0,0.8,0.9,1.0,1.0,228.0
2023-01-23 21:57:56.933235,0.18,0.68,516.0,0.8,0.9,1.0,1.0,228.0
